4/30/2019,1.23,1.1948,1.1645,1.1341,1.1266,1.1191,1.1244,1.1297,1.1349,1.1402,1.1548,1.1693,1.184,1.1987,1.2094,1.2201,1.2309,1.2418,1.2527,1.2637
5/1/2019,1.22,1.1949,1.1747,1.1544,1.1469,1.1392,1.1432,1.1472,1.1512,1.1551,1.1684,1.1816,1.195,1.2084,1.2181,1.228,1.2379,1.2478,1.2579,1.2679
5/2/2019,1.23,1.2048,1.1897,1.1745,1.1669,1.1593,1.162,1.1647,1.1673,1.17,1.1832,1.1965,1.2099,1.2233,1.2331,1.243,1.2529,1.2628,1.2729,1.2829
5/3/2019,1.23,1.2048,1.1847,1.1644,1.1568,1.1492,1.1532,1.1572,1.1612,1.1651,1.1784,1.1917,1.205,1.2184,1.2282,1.2381,1.2479,1.2579,1.2679,1.278
5/6/2019,1.23,1.1948,1.1746,1.1544,1.1443,1.1341,1.1381,1.1421,1.1461,1.15,1.1633,1.1766,1.1899,1.2033,1.2131,1.2229,1.2328,1.2427,1.2528,1.2628
5/7/2019,1.23,1.1898,1.1646,1.1392,1.1292,1.119,1.1205,1.1219,1.1232,1.1246,1.1379,1.1512,1.1645,1.1779,1.1868,1.1957,1.2047,1.2137,1.2228,1.2319
5/8/2019,1.225,1.1898,1.1696,1.1494,1.1393,1.1291,1.1318,1.1345,1.1372,1.1398,1.1531,1.1664,1.1797,1.1931,1.2029,1.2128,1.2226,1.2326,1.2426,1.2527
5/9/2019,1.23,1.1847,1.157,1.1292,1.1191,1.109,1.113,1.117,1.121,1.1249,1.1369,1.1488,1.1608,1.1728,1.1826,1.1925,1.2024,1.2123,1.2223,1.2323
5/10/2019,1.225,1.1848,1.157,1.1292,1.1217,1.1141,1.1181,1.1221,1.1261,1.13,1.1446,1.1592,1.1738,1.1885,1.1974,1.2063,1.2153,1.2243,1.2333,1.2424
5/13/2019,1.21,1.1647,1.1269,1.089,1.0815,1.074,1.078,1.082,1.086,1.0899,1.1031,1.1164,1.1297,1.143,1.1537,1.1644,1.1752,1.186,1.1969,1.2079
5/14/2019,1.215,1.1647,1.1319,1.0991,1.0916,1.084,1.088,1.092,1.096,1.1,1.1132,1.1264,1.1397,1.1531,1.1638,1.1745,1.1853,1.1961,1.207,1.218
5/15/2019,1.215,1.1547,1.1169,1.0789,1.0689,1.0588,1.0629,1.0669,1.0709,1.0748,1.0881,1.1013,1.1146,1.1279,1.1386,1.1493,1.1601,1.1709,1.1818,1.1927
5/16/2019,1.215,1.1697,1.1344,1.099,1.0864,1.0738,1.0778,1.0818,1.0858,1.0898,1.103,1.1163,1.1296,1.1429,1.1536,1.1643,1.1751,1.186,1.1969,1.2078
5/17/2019,1.21,1.1698,1.1345,1.099,1.0865,1.0738,1.0765,1.0793,1.082,1.0846,1.0979,1.1111,1.1244,1.1378,1.1485,1.1592,1.17,1.1808,1.1917,1.2027
5/20/2019,1.21,1.1748,1.1395,1.104,1.094,1.0839,1.0892,1.0945,1.0998,1.1051,1.117,1.1289,1.1408,1.1529,1.1626,1.1725,1.1823,1.1923,1.2023,1.2123
5/21/2019,1.21,1.1798,1.1546,1.1293,1.1141,1.0988,1.1029,1.1069,1.1109,1.1148,1.1281,1.1414,1.1547,1.168,1.1769,1.1858,1.1948,1.2038,1.2129,1.222
5/22/2019,1.205,1.1849,1.1495,1.1141,1.0989,1.0837,1.0865,1.0892,1.0919,1.0946,1.1065,1.1185,1.1304,1.1425,1.1522,1.1621,1.172,1.1819,1.1919,1.202
5/23/2019,1.2,1.1598,1.1093,1.0587,1.0488,1.0387,1.0428,1.0468,1.0508,1.0547,1.0666,1.0785,1.0905,1.1025,1.1122,1.1221,1.1319,1.1418,1.1518,1.1618
5/24/2019,1.195,1.1648,1.1219,1.0789,1.0638,1.0486,1.0514,1.0541,1.0568,1.0595,1.0727,1.086,1.0993,1.1126,1.1215,1.1304,1.1393,1.1484,1.1574,1.1665
5/28/2019,1.19,1.1598,1.1093,1.0587,1.0437,1.0285,1.0287,1.0289,1.029,1.0291,1.0424,1.0556,1.0689,1.0822,1.0911,1.1,1.109,1.118,1.127,1.1361
5/29/2019,1.19,1.1548,1.0993,1.0436,1.0311,1.0186,1.0201,1.0215,1.0229,1.0243,1.0388,1.0534,1.068,1.0827,1.0906,1.0986,1.1066,1.1147,1.1228,1.1309
5/30/2019,1.2,1.1447,1.0867,1.0285,1.0135,0.9984,1.0025,1.0065,1.0105,1.0145,1.0264,1.0383,1.0503,1.0622,1.0711,1.08,1.0889,1.0979,1.1069,1.116
5/31/2019,1.175,1.1096,1.0416,0.9734,0.961,0.9484,0.9525,0.9565,0.9605,0.9645,0.9777,0.9909,1.0041,1.0174,1.0271,1.0369,1.0467,1.0565,1.0664,1.0763
6/3/2019,1.15,1.0645,0.9865,0.9082,0.9009,0.8935,0.8989,0.9042,0.9095,0.9147,0.9305,0.9462,0.9621,0.9779,0.9885,0.9991,1.0097,1.0204,1.0312,1.042
6/4/2019,1.145,1.0646,1.0016,0.9385,0.9286,0.9186,0.9252,0.9318,0.9384,0.9449,0.9607,0.9765,0.9923,1.0082,1.0178,1.0276,1.0373,1.0471,1.057,1.0669
6/5/2019,1.125,1.0245,0.9691,0.9136,0.9088,0.9039,0.9105,0.917,0.9236,0.9301,0.9484,0.9668,0.9853,1.0038,1.0144,1.0249,1.0356,1.0463,1.057,1.0678
